language,crawl_date,0
mk,20200425,3152
mk,20200426,3695
mk,20200427,2829
mk,20200428,4664
mk,20200429,1226
mk,20200430,13
mk,20200501,19
mk,20200502,200
mk,20200503,403
mk,20200504,3
mk,20200505,22
mk,20200506,40
mk,20200507,44
mk,20200508,32
mk,20200509,158
mk,20200510,80
mk,20200511,117
mk,20200512,106
mk,20200513,28
mk,20200515,12
mk,20200516,5
mk,20200518,1
mk,20200522,4
mk,20200523,7
mk,20200526,2
mk,20200529,5
mk,20200530,1
mk,20200617,2
mk,20200618,5
mk,20200716,1
mk,20200717,1
mk,20200720,1
mk,20200722,1
mk,20200723,9
mk,20200724,11
mk,20200725,2
mk,20200727,20
mk,20200728,2
mk,20200805,6
mk,20200806,225
mk,20200807,4
mk,20200810,8
mk,20200811,1
mk,20200824,1
mk,20200907,4
mk,20200923,1
mk,20200925,5
mk,20201007,4
mk,20201009,2
mk,20201016,2
mk,20201023,2
mk,20201024,2
mk,20201027,222
mk,20201028,199
mk,20201029,76
mk,20201030,21
mk,20201116,3
mk,20201117,1
mk,20201202,1
mk,20201218,3
mk,20201219,109
mk,20201221,4
mk,20201222,415
mk,20201223,132
mk,20201224,91
mk,20210129,7
mk,20210130,173
mk,20210131,107
mk,20210201,21
mk,20210215,30
mk,20210216,77
mk,20210301,2
mk,20210302,1
mk,20210305,2
mk,20210306,34
mk,20210308,3
mk,20210309,149
mk,20210310,119
mk,20210315,1
mk,20210319,4
mk,20210402,1
mk,20210412,7
mk,20210413,466
mk,20210414,384
mk,20210415,48
mk,20210422,5
mk,20210423,42
mk,20210424,56
mk,20210516,1
mk,20210519,1
mk,20210620,1
mk,20210701,94
mk,20210702,237
mk,20210703,4
mk,20210704,10
mk,20210712,1
mk,20210716,1
mk,20210717,1
ml,20200221,1
ml,20200224,1
ml,20200225,1
ml,20200226,2
ml,20200306,2
ml,20200314,2
ml,20200315,25
ml,20200316,35
ml,20200317,6
ml,20200318,2
ml,20200319,2
ml,20200320,2
ml,20200321,10
ml,20200322,13
ml,20200323,2
ml,20200324,6
ml,20200325,3
ml,20200326,3
ml,20200327,26
ml,20200328,12
ml,20200329,7
ml,20200330,6
ml,20200403,4
ml,20200404,16
ml,20200405,5
ml,20200407,1
ml,20200408,11
ml,20200409,45
ml,20200410,31
ml,20200411,38
ml,20200412,43
ml,20200413,4
ml,20200414,29
ml,20200415,39
ml,20200417,2
ml,20200419,9
ml,20200420,26
ml,20200421,7
ml,20200424,20
ml,20200425,20
ml,20200426,3
ml,20200502,2
ml,20200503,2
ml,20200509,1
ml,20200516,1
ml,20200604,1
ml,20200617,13
ml,20200618,3
ml,20200717,1
ml,20200723,18
ml,20200724,24
ml,20200725,2
ml,20200727,2
ml,20200805,2
ml,20200806,5
ml,20200810,3
ml,20200811,1
ml,20200824,53
ml,20200825,26
ml,20200923,2
ml,20201016,4
ml,20201021,2
ml,20201024,6
ml,20201027,97
ml,20201116,1
ml,20201117,1
ml,20201219,23
ml,20201222,81
ml,20201223,2
ml,20201224,1
ml,20210129,3
ml,20210130,46
ml,20210131,31
ml,20210215,8
ml,20210216,22
ml,20210306,8
ml,20210309,2
ml,20210412,2
ml,20210413,25
ml,20210414,33
ml,20210415,14
ml,20210423,10
ml,20210424,17
ml,20210701,4
mr,20200221,7
mr,20200222,92
mr,20200223,1
mr,20200224,1
mr,20200225,4
mr,20200226,5
mr,20200305,4
mr,20200306,7
mr,20200309,1
mr,20200310,1
mr,20200315,20
mr,20200316,22
mr,20200317,10
mr,20200319,2
mr,20200320,17
mr,20200322,54
mr,20200323,50
mr,20200324,12
mr,20200325,9
mr,20200326,3
mr,20200327,3
mr,20200328,11
mr,20200329,2
mr,20200330,22
mr,20200402,3
mr,20200403,2
mr,20200404,12
mr,20200405,2
mr,20200407,8
mr,20200408,3
mr,20200409,24
mr,20200410,19
mr,20200411,17
mr,20200412,33
mr,20200413,9
mr,20200414,28
mr,20200415,30
mr,20200416,1
mr,20200417,2
mr,20200418,17
mr,20200419,22
mr,20200420,159
mr,20200421,12
mr,20200422,16
mr,20200423,32
mr,20200424,127
mr,20200425,75
mr,20200426,34
mr,20200429,4
mr,20200430,13
mr,20200501,20
mr,20200502,32
mr,20200503,14
mr,20200504,3
mr,20200505,22
mr,20200506,40
mr,20200507,44
mr,20200508,14
mr,20200509,68
mr,20200510,80
mr,20200511,116
mr,20200512,106
mr,20200513,28
mr,20200515,12
mr,20200516,4
mr,20200518,1
mr,20200522,4
mr,20200523,7
mr,20200526,2
mr,20200529,1
mr,20200617,5
mr,20200618,2
mr,20200720,1
mr,20200722,1
mr,20200723,2
mr,20200725,2
mr,20200728,1
mr,20200805,2
mr,20200806,9
mr,20200810,2
mr,20200824,3
mr,20200825,4
mr,20200923,2
mr,20200925,4
mr,20201009,1
mr,20201027,36
mr,20201116,1
mr,20201202,1
mr,20201218,2
mr,20201221,3
mr,20201222,10
mr,20210129,5
mr,20210130,24
mr,20210131,23
mr,20210226,1
mr,20210301,2
mr,20210305,2
mr,20210306,22
mr,20210308,2
mr,20210309,118
mr,20210310,116
mr,20210315,1
mr,20210319,3
mr,20210402,1
mr,20210412,5
mr,20210413,83
mr,20210414,23
mr,20210415,2
mr,20210422,3
mr,20210423,32
mr,20210424,41
mr,20210516,1
mr,20210519,1
mr,20210620,1
mr,20210701,3
mr,20210712,1
mr,20210716,1
mr,20210717,1
ms,20200221,13
ms,20200222,39
ms,20200223,5
ms,20200224,3
ms,20200225,13
ms,20200226,1
ms,20200301,1
ms,20200305,6
ms,20200306,9
ms,20200307,9
ms,20200309,2
ms,20200310,10
ms,20200314,19
ms,20200315,389
ms,20200316,130
ms,20200317,92
ms,20200319,29
ms,20200320,29
ms,20200321,97
ms,20200322,135
ms,20200323,166
ms,20200324,109
ms,20200325,185
ms,20200326,34
ms,20200327,26
ms,20200328,104
ms,20200329,43
ms,20200330,125
ms,20200331,16
ms,20200401,2
ms,20200402,18
ms,20200403,34
ms,20200404,37
ms,20200405,45
ms,20200406,23
ms,20200407,41
ms,20200408,19
ms,20200409,241
ms,20200410,243
ms,20200411,100
ms,20200412,64
ms,20200413,9
ms,20200414,34
ms,20200415,1
ms,20200416,13
ms,20200417,14
ms,20200418,9
ms,20200419,38
ms,20200420,59
ms,20200421,46
ms,20200422,3
ms,20200423,7
ms,20200424,117
ms,20200425,22
ms,20200426,6
ms,20200429,10
ms,20200430,6
ms,20200501,6
ms,20200502,19
ms,20200503,39
ms,20200505,1
ms,20200506,332
ms,20200507,30
ms,20200508,2
ms,20200509,12
ms,20200510,8
ms,20200511,13
ms,20200512,5
ms,20200513,1
ms,20200515,1
ms,20200516,7
ms,20200517,1
ms,20200522,2
ms,20200523,6
ms,20200602,1
ms,20200609,1
ms,20200612,6
ms,20200616,2
ms,20200617,9
ms,20200618,7
ms,20200622,1
ms,20200624,2
ms,20200625,1
ms,20200626,2
ms,20200706,4
ms,20200707,1
ms,20200708,1
ms,20200715,4
ms,20200717,5
ms,20200718,5
ms,20200720,11
ms,20200721,6
ms,20200722,45
ms,20200723,74
ms,20200724,62
ms,20200725,4
ms,20200726,1
ms,20200727,12
ms,20200728,39
ms,20200729,2
ms,20200805,9
ms,20200806,398
ms,20200807,11
ms,20200810,13
ms,20200811,9
ms,20200812,1
ms,20200824,10
ms,20200825,7
ms,20200907,10
ms,20200908,16
ms,20200923,9
ms,20200924,1
ms,20200925,5
ms,20201002,1
ms,20201003,8
ms,20201007,5
ms,20201008,9
ms,20201009,9
ms,20201015,7
ms,20201016,17
ms,20201017,4
ms,20201021,3
ms,20201023,15
ms,20201024,10
ms,20201027,404
ms,20201028,1
ms,20201030,1
ms,20201105,8
ms,20201116,8
ms,20201117,1
ms,20201118,4
ms,20201124,4
ms,20201130,10
ms,20201201,2
ms,20201202,2
ms,20201211,1
ms,20201216,3
ms,20201218,4
ms,20201219,96
ms,20201221,6
ms,20201222,80
ms,20201223,7
ms,20201224,5
ms,20210114,1
ms,20210129,27
ms,20210130,510
ms,20210131,77
ms,20210215,8
ms,20210216,59
ms,20210223,1
ms,20210225,1
ms,20210226,2
ms,20210301,3
ms,20210305,5
ms,20210306,56
ms,20210308,10
ms,20210309,143
ms,20210310,116
ms,20210315,2
ms,20210316,1
ms,20210319,10
ms,20210402,1
ms,20210412,17
ms,20210413,323
ms,20210414,293
ms,20210415,2
ms,20210422,7
ms,20210423,35
ms,20210424,40
ms,20210516,2
ms,20210517,1
ms,20210519,1
ms,20210620,1
ms,20210701,18
ms,20210702,8
ms,20210703,6
ms,20210704,2
ms,20210705,15
ms,20210712,1
ms,20210716,3
ms,20210717,1
ms,20210723,1
ms,20210724,12
mt,20200221,13
mt,20200222,16
mt,20200223,4
mt,20200224,1
mt,20200225,5
mt,20200226,1
mt,20200306,3
mt,20200309,1
mt,20200310,6
mt,20200314,5
mt,20200315,79
mt,20200316,8
mt,20200317,12
mt,20200319,49
mt,20200320,5
mt,20200321,88
mt,20200322,69
mt,20200323,69
mt,20200324,7
mt,20200325,9
mt,20200326,194
mt,20200327,1
mt,20200328,14
mt,20200329,6
mt,20200330,12
mt,20200331,189
mt,20200401,14
mt,20200402,79
mt,20200403,5
mt,20200404,17
mt,20200405,62
mt,20200406,5
mt,20200407,4
mt,20200408,10
mt,20200409,82
mt,20200410,187
mt,20200411,48
mt,20200412,28
mt,20200413,29
mt,20200414,2
mt,20200416,2
mt,20200417,2
mt,20200418,2
mt,20200419,22
mt,20200420,22
mt,20200421,20
mt,20200422,1
mt,20200424,118
mt,20200429,3
mt,20200430,2
mt,20200501,28
mt,20200502,18
mt,20200504,2
mt,20200516,1
mt,20200522,1
mt,20200604,1
mt,20200617,5
mt,20200618,2
mt,20200715,1
mt,20200716,1
mt,20200717,1
mt,20200718,4
mt,20200722,25
mt,20200723,164
mt,20200724,110
mt,20200728,2
mt,20200806,1
mt,20200810,2
mt,20200811,1
mt,20200824,1
mt,20200908,1
mt,20200925,2
mt,20201003,15
mt,20201027,4
mt,20201028,1
mt,20201105,1
mt,20201116,13
mt,20201202,39
mt,20201203,25
mt,20201218,1
mt,20201219,13
mt,20201222,35
mt,20201223,22
mt,20210130,12
mt,20210225,1
mt,20210305,1
mt,20210306,2
mt,20210308,1
mt,20210309,25
mt,20210412,4
mt,20210413,58
mt,20210415,1
mt,20210422,3
mt,20210423,2
mt,20210516,1
mt,20210517,41
mt,20210518,1
mt,20210620,1
mt,20210628,1
mt,20210701,2
mt,20210702,4
ne,20200222,1
ne,20200224,1
ne,20200225,1
ne,20200226,2
ne,20200306,1
ne,20200314,1
ne,20200315,4
ne,20200316,4
ne,20200317,3
ne,20200321,1
ne,20200323,1
ne,20200324,2
ne,20200325,43
ne,20200326,2
ne,20200329,2
ne,20200330,1
ne,20200403,3
ne,20200404,2
ne,20200407,2
ne,20200408,3
ne,20200409,3
ne,20200410,3
ne,20200411,1
ne,20200412,19
ne,20200413,1
ne,20200414,1
ne,20200416,1
ne,20200419,12
ne,20200420,19
ne,20200421,3
ne,20200424,19
ne,20200425,15
ne,20200426,3
ne,20200502,3
ne,20200503,2
ne,20200516,1
ne,20200617,1
ne,20200618,3
ne,20200717,1
ne,20200725,1
ne,20200727,3
ne,20200806,2
ne,20200810,3
ne,20200811,1
ne,20201010,1
ne,20201027,9
ne,20201219,3
ne,20201222,2
ne,20210129,13
ne,20210130,21
ne,20210131,31
ne,20210412,14
ne,20210413,6
ne,20210414,2
ne,20210422,1
ne,20210423,10
ne,20210424,14
ne,20210701,36
ne,20210702,8
nl,20200221,96
nl,20200222,264
nl,20200223,50
nl,20200224,46
nl,20200225,13
nl,20200226,23
nl,20200229,4
nl,20200305,214
nl,20200306,1682
nl,20200307,167
nl,20200309,6
nl,20200310,30
nl,20200314,477
nl,20200315,4034
nl,20200316,1102
nl,20200317,1547
nl,20200318,2
nl,20200319,110
nl,20200320,118
nl,20200321,535
nl,20200322,875
nl,20200323,1000
nl,20200324,1517
nl,20200325,792
nl,20200326,255
nl,20200327,713
nl,20200328,936
nl,20200329,601
nl,20200330,1213
nl,20200331,603
nl,20200401,84
nl,20200402,91
nl,20200403,1415
nl,20200404,1552
nl,20200405,280
nl,20200406,34
nl,20200407,171
nl,20200408,104
nl,20200409,931
nl,20200410,732
nl,20200411,1279
nl,20200412,623
nl,20200413,166
nl,20200414,339
nl,20200415,89
nl,20200416,35
nl,20200417,66
nl,20200418,301
nl,20200419,1084
nl,20200420,2418
nl,20200421,69
nl,20200422,17
nl,20200423,36
nl,20200424,1047
nl,20200425,150
nl,20200426,51
nl,20200428,6
nl,20200429,33
nl,20200430,43
nl,20200501,148
nl,20200502,186
nl,20200503,109
nl,20200504,6
nl,20200505,23
nl,20200506,40
nl,20200507,45
nl,20200508,111
nl,20200509,249
nl,20200510,81
nl,20200511,118
nl,20200512,106
nl,20200513,29
nl,20200515,19
nl,20200516,22
nl,20200517,1
nl,20200518,2
nl,20200522,465
nl,20200523,5999
nl,20200524,4611
nl,20200525,5130
nl,20200526,5813
nl,20200527,2491
nl,20200529,14
nl,20200604,1
nl,20200605,64
nl,20200606,1
nl,20200607,3
nl,20200612,203
nl,20200616,1
nl,20200617,483
nl,20200618,61
nl,20200620,2
nl,20200622,1
nl,20200624,175
nl,20200625,178
nl,20200626,362
nl,20200627,342
nl,20200628,561
nl,20200629,352
nl,20200630,255
nl,20200701,1
nl,20200706,6
nl,20200707,8
nl,20200708,1
nl,20200710,1
nl,20200714,12
nl,20200715,320
nl,20200716,1903
nl,20200717,49
nl,20200718,1771
nl,20200719,3057
nl,20200720,5339
nl,20200721,1710
nl,20200722,54
nl,20200723,202
nl,20200724,140
nl,20200725,16
nl,20200727,13
nl,20200728,24
nl,20200729,11
nl,20200804,1
nl,20200805,245
nl,20200806,3850
nl,20200807,274
nl,20200810,71
nl,20200811,6
nl,20200824,114
nl,20200825,3155
nl,20200826,2192
nl,20200827,2753
nl,20200828,133
nl,20200831,3
nl,20200901,7
nl,20200907,72
nl,20200908,364
nl,20200911,5
nl,20200923,106
nl,20200925,183
nl,20201003,12
nl,20201008,5
nl,20201009,3
nl,20201010,1
nl,20201015,144
nl,20201016,1301
nl,20201017,1
nl,20201019,1
nl,20201021,2
nl,20201023,23
nl,20201024,6
nl,20201026,3
nl,20201027,1594
nl,20201028,405
nl,20201104,500
nl,20201105,2840
nl,20201106,12
nl,20201116,9
nl,20201117,18
nl,20201118,1
nl,20201123,21
nl,20201124,8
nl,20201130,5
nl,20201201,14
nl,20201202,808
nl,20201203,182
nl,20201211,80
nl,20201212,291
nl,20201216,22
nl,20201217,193
nl,20201218,18
nl,20201219,161
nl,20201220,1
nl,20201221,229
nl,20201222,4014
nl,20201223,487
nl,20201224,120
nl,20210114,15
nl,20210129,320
nl,20210130,1900
nl,20210131,410
nl,20210215,501
nl,20210216,7997
nl,20210217,3342
nl,20210218,2913
nl,20210219,2915
nl,20210220,1725
nl,20210222,2
nl,20210223,15
nl,20210225,3
nl,20210226,6
nl,20210301,2
nl,20210302,1
nl,20210305,2
nl,20210306,45
nl,20210308,7
nl,20210309,156
nl,20210310,119
nl,20210315,147
nl,20210316,5
nl,20210318,1
nl,20210319,7
nl,20210402,529
nl,20210403,2018
nl,20210404,1216
nl,20210405,3
nl,20210406,465
nl,20210407,637
nl,20210412,344
nl,20210413,6294
nl,20210414,776
nl,20210415,125
nl,20210416,53
nl,20210417,1
nl,20210422,29
nl,20210423,97
nl,20210424,51
nl,20210516,388
nl,20210517,2801
nl,20210518,2023
nl,20210519,1
nl,20210528,1
nl,20210620,201
nl,20210621,1968
nl,20210628,100
nl,20210701,2473
nl,20210702,9819
nl,20210703,291
nl,20210704,6
nl,20210705,4
nl,20210712,4
nl,20210713,2
nl,20210716,6
nl,20210717,1
nl,20210730,1444
nl,20210731,6832
nl,20210801,9760
nl,20210802,13325
nl,20210803,6450
nl,20210804,3984
no,20200221,149
no,20200222,295
no,20200223,139
no,20200224,235
no,20200225,261
no,20200226,463
no,20200305,9
no,20200306,56
no,20200307,35
no,20200309,9
no,20200310,40
no,20200314,36
no,20200315,205
no,20200316,72
no,20200317,99
no,20200318,2
no,20200319,24
no,20200320,37
no,20200321,122
no,20200322,414
no,20200323,369
no,20200324,379
no,20200325,189
no,20200326,65
no,20200327,28
no,20200328,94
no,20200329,27
no,20200330,55
no,20200331,36
no,20200401,21
no,20200402,79
no,20200403,81
no,20200404,151
no,20200405,26
no,20200406,8
no,20200407,58
no,20200408,20
no,20200409,271
no,20200410,155
no,20200411,145
no,20200412,193
no,20200413,112
no,20200414,173
no,20200415,37
no,20200416,20
no,20200417,56
no,20200418,22
no,20200419,64
no,20200420,177
no,20200421,25
no,20200422,16
no,20200423,25
no,20200424,323
no,20200425,84
no,20200426,32
no,20200429,9
no,20200430,54
no,20200501,240
no,20200502,54
no,20200503,34
no,20200504,5
no,20200505,23
no,20200506,41
no,20200507,45
no,20200508,43
no,20200509,82
no,20200510,135
no,20200511,131
no,20200512,122
no,20200513,39
no,20200515,19
no,20200516,11
no,20200518,3
no,20200522,15
no,20200523,8
no,20200526,2
no,20200529,10
no,20200607,1
no,20200612,9
no,20200616,1
no,20200617,24
no,20200618,20
no,20200619,1
no,20200620,1
no,20200622,1
no,20200625,3
no,20200702,1
no,20200706,1
no,20200707,2
no,20200708,1
no,20200714,2
no,20200715,14
no,20200716,3
no,20200717,7
no,20200718,29
no,20200720,1
no,20200722,5
no,20200723,40
no,20200724,56
no,20200725,2
no,20200727,14
no,20200728,16
no,20200729,4
no,20200805,5
no,20200806,72
no,20200810,23
no,20200811,5
no,20200812,1
no,20200824,38
no,20200825,7
no,20200907,38
no,20200923,27
no,20200924,1
no,20200925,6
no,20201002,27
no,20201003,64
no,20201008,1
no,20201009,1
no,20201015,1
no,20201016,9
no,20201017,3
no,20201021,2
no,20201023,34
no,20201024,10
no,20201026,6
no,20201027,60
no,20201028,1
no,20201104,3
no,20201105,4
no,20201116,1144
no,20201117,1779
no,20201123,1316
no,20201124,8161
no,20201125,2392
no,20201126,1597
no,20201127,167
no,20201130,28
no,20201201,1
no,20201202,2
no,20201211,27
no,20201212,2
no,20201216,124
no,20201217,12
no,20201218,6
no,20201219,32
no,20201220,1
no,20201221,8
no,20201222,68
no,20201223,6
no,20201224,2
no,20210126,2
no,20210129,9
no,20210130,56
no,20210131,46
no,20210215,12
no,20210216,22
no,20210222,10
no,20210223,64
no,20210225,19
no,20210226,24
no,20210301,3
no,20210305,5
no,20210306,59
no,20210308,9
no,20210309,147
no,20210310,118
no,20210315,1
no,20210316,3
no,20210319,3380
no,20210402,1
no,20210412,12
no,20210413,141
no,20210414,53
no,20210415,32
no,20210422,75
no,20210423,111
no,20210424,51
no,20210516,4
no,20210517,29
no,20210519,1
no,20210528,53
no,20210620,1
no,20210701,6
no,20210702,4
no,20210704,1
no,20210705,1
no,20210706,1
no,20210712,1
no,20210716,2
no,20210717,1
oc,20200221,351
oc,20200222,1138
oc,20200223,26
oc,20200224,17
oc,20200225,34
oc,20200226,27
oc,20200228,1
oc,20200229,3
oc,20200301,5
oc,20200305,37
oc,20200306,2
oc,20200310,2
oc,20200314,42
oc,20200315,53
oc,20200316,11
oc,20200317,9
oc,20200319,9
oc,20200320,23
oc,20200321,41
oc,20200322,22
oc,20200323,18
oc,20200324,17
oc,20200325,20
oc,20200326,6
oc,20200327,16
oc,20200328,33
oc,20200329,3
oc,20200330,14
oc,20200331,7
oc,20200401,6
oc,20200402,3
oc,20200403,46
oc,20200404,41
oc,20200405,11
oc,20200407,10
oc,20200408,516
oc,20200409,56
oc,20200410,86
oc,20200411,31
oc,20200412,78
oc,20200413,1
oc,20200414,4
oc,20200415,1
oc,20200417,10
oc,20200418,44
oc,20200419,72
oc,20200420,4
oc,20200421,11
oc,20200423,1
oc,20200424,43
oc,20200425,2
oc,20200427,1
oc,20200429,45
oc,20200430,50
oc,20200501,23
oc,20200502,88
oc,20200504,6
oc,20200507,2
oc,20200508,52
oc,20200509,12
oc,20200512,4
oc,20200515,33
oc,20200516,5
oc,20200517,11
oc,20200518,1
oc,20200522,76
oc,20200523,94
oc,20200524,1
oc,20200526,5
oc,20200529,101
oc,20200605,1
oc,20200612,219
oc,20200616,1
oc,20200617,1
oc,20200624,8
oc,20200625,181
oc,20200706,72
oc,20200707,72
oc,20200714,6
oc,20200715,1
oc,20200716,2
oc,20200717,73
oc,20200718,1
oc,20200720,19
oc,20200721,1
oc,20200722,4
oc,20200723,1
oc,20200725,2
oc,20200727,2
oc,20200728,150
oc,20200805,2
oc,20200806,6
oc,20200810,131
oc,20200811,2
oc,20200812,12
oc,20200814,1
oc,20200824,105
oc,20200825,1
oc,20200831,1
oc,20200904,2
oc,20200907,36
oc,20200923,75
oc,20200925,1
oc,20201001,1
oc,20201002,99
oc,20201003,66
oc,20201009,2
oc,20201015,1
oc,20201021,7
oc,20201023,162
oc,20201024,147
oc,20201027,6
oc,20201104,2
oc,20201116,3
oc,20201117,1
oc,20201118,1
oc,20201123,77
oc,20201124,131
oc,20201211,1
oc,20201216,140
oc,20201217,138
oc,20201218,2
oc,20201219,3
oc,20201221,2
oc,20201222,6
oc,20201223,2
oc,20210113,3
oc,20210114,13
oc,20210115,35
oc,20210126,1
oc,20210129,3
oc,20210130,9
oc,20210131,1
oc,20210203,11
oc,20210215,1
oc,20210222,1
oc,20210225,109
oc,20210226,431
oc,20210228,3
oc,20210305,3
oc,20210306,1
oc,20210308,1
oc,20210310,2
oc,20210315,2
oc,20210319,6
oc,20210320,2
oc,20210402,67
oc,20210403,139
oc,20210407,2
oc,20210412,6
oc,20210413,5
oc,20210422,126
oc,20210423,66
oc,20210424,1
oc,20210516,5
oc,20210517,2
oc,20210528,303
oc,20210620,170
oc,20210621,68
oc,20210628,13
oc,20210701,19
oc,20210702,3
oc,20210703,2
oc,20210704,5
oc,20210705,2
oc,20210716,57
pa,20200223,1
pa,20200224,1
pa,20200225,1
pa,20200226,2
pa,20200315,4
pa,20200316,2
pa,20200320,1
pa,20200322,1
pa,20200324,2
pa,20200325,2
pa,20200326,1
pa,20200327,3
pa,20200328,2
pa,20200329,1
pa,20200330,4
pa,20200331,2
pa,20200403,1
pa,20200404,2
pa,20200405,1
pa,20200407,1
pa,20200408,1
pa,20200409,5
pa,20200410,9
pa,20200411,7
pa,20200412,23
pa,20200413,5
pa,20200414,66
pa,20200415,9
pa,20200417,1
pa,20200419,6
pa,20200420,25
pa,20200421,6
pa,20200424,18
pa,20200425,16
pa,20200426,3
pa,20200502,3
pa,20200503,2
pa,20200509,1
pa,20200516,1
pa,20200617,2
pa,20200618,3
pa,20200717,1
pa,20200723,12
pa,20200724,20
pa,20200725,1
pa,20200727,3
pa,20200806,2
pa,20200810,2
pa,20200824,1
pa,20201016,2
pa,20201022,1
pa,20201024,2
pa,20201027,9
pa,20201116,1
pa,20201219,5
pa,20201222,3
pa,20201223,1
pa,20210129,1
pa,20210130,15
pa,20210131,25
pa,20210306,4
pa,20210413,2
pa,20210414,2
pa,20210422,1
pa,20210423,12
pa,20210424,14
pa,20210701,4
pa,20210702,2
pl,20200221,33
pl,20200222,266
pl,20200223,68
pl,20200224,23
pl,20200225,18
pl,20200226,6
pl,20200305,31
pl,20200306,21
pl,20200309,12
pl,20200310,8
pl,20200314,19
pl,20200315,240
pl,20200316,39
pl,20200317,72
pl,20200318,2
pl,20200319,30
pl,20200320,54
pl,20200321,335
pl,20200322,314
pl,20200323,637
pl,20200324,626
pl,20200325,438
pl,20200326,41
pl,20200327,18
pl,20200328,50
pl,20200329,43
pl,20200330,80
pl,20200331,21
pl,20200401,2
pl,20200402,7
pl,20200403,37
pl,20200404,110
pl,20200405,39
pl,20200406,6
pl,20200407,17
pl,20200408,18
pl,20200409,189
pl,20200410,453
pl,20200411,245
pl,20200412,112
pl,20200413,27
pl,20200414,137
pl,20200415,70
pl,20200416,22
pl,20200417,22
pl,20200418,35
pl,20200419,201
pl,20200420,194
pl,20200421,27
pl,20200422,17
pl,20200423,34
pl,20200424,230
pl,20200425,86
pl,20200426,34
pl,20200429,8
pl,20200430,22
pl,20200501,28
pl,20200502,57
pl,20200503,44
pl,20200504,4
pl,20200505,22
pl,20200506,40
pl,20200507,45
pl,20200508,14
pl,20200509,71
pl,20200510,81
pl,20200511,116
pl,20200512,117
pl,20200513,29
pl,20200515,12
pl,20200516,7
pl,20200517,3
pl,20200518,2
pl,20200522,8
pl,20200523,5
pl,20200525,68
pl,20200526,2
pl,20200529,1
pl,20200611,84
pl,20200617,12
pl,20200618,14
pl,20200620,1
pl,20200622,1
pl,20200623,1
pl,20200626,2
pl,20200708,2
pl,20200714,8
pl,20200715,133
pl,20200716,1
pl,20200717,4
pl,20200718,2
pl,20200720,1
pl,20200721,1
pl,20200722,34
pl,20200723,182
pl,20200724,135
pl,20200725,2
pl,20200727,10
pl,20200728,5
pl,20200729,8
pl,20200730,1408
pl,20200805,97
pl,20200806,2227
pl,20200807,950
pl,20200810,10
pl,20200811,3
pl,20200824,5
pl,20200825,7
pl,20200907,5
pl,20200908,2
pl,20200923,6
pl,20200925,11
pl,20201002,1
pl,20201003,1
pl,20201007,3
pl,20201008,3
pl,20201009,1
pl,20201015,2
pl,20201016,7
pl,20201017,1
pl,20201023,4
pl,20201024,4
pl,20201027,1524
pl,20201028,5
pl,20201029,2
pl,20201105,3
pl,20201116,10
pl,20201117,2
pl,20201118,1
pl,20201123,1
pl,20201124,2
pl,20201130,2
pl,20201202,39
pl,20201203,24
pl,20201211,2
pl,20201212,1
pl,20201216,1
pl,20201218,7
pl,20201219,96
pl,20201220,65
pl,20201221,8
pl,20201222,613
pl,20201223,17
pl,20201224,34
pl,20210113,1
pl,20210114,1
pl,20210129,284
pl,20210130,1541
pl,20210131,1175
pl,20210215,41
pl,20210216,60
pl,20210225,2
pl,20210226,1
pl,20210301,2
pl,20210302,1
pl,20210305,5
pl,20210306,77
pl,20210308,11
pl,20210309,141
pl,20210310,115
pl,20210315,2
pl,20210316,5
pl,20210318,1
pl,20210319,16
pl,20210320,44
pl,20210402,3
pl,20210403,93
pl,20210404,51
pl,20210405,166
pl,20210406,74
pl,20210412,12
pl,20210413,509
pl,20210414,366
pl,20210415,159
pl,20210422,36
pl,20210423,49
pl,20210424,45
pl,20210516,5
pl,20210517,1
pl,20210519,1
pl,20210620,1
pl,20210702,5
pl,20210704,3
pl,20210712,1
pl,20210716,2
pl,20210717,1
pl,20210723,1
pt,20200221,2414
pt,20200222,7219
pt,20200223,1215
pt,20200224,1258
pt,20200225,1686
pt,20200226,1136
pt,20200227,26
pt,20200228,16
pt,20200229,1
pt,20200301,1
pt,20200305,484
pt,20200306,471
pt,20200307,74
pt,20200308,21
pt,20200309,45
pt,20200310,114
pt,20200314,240
pt,20200315,2292
pt,20200316,1114
pt,20200317,1111
pt,20200318,150
pt,20200319,95
pt,20200320,172
pt,20200321,1630
pt,20200322,2028
pt,20200323,1694
pt,20200324,3007
pt,20200325,1763
pt,20200326,376
pt,20200327,425
pt,20200328,2250
pt,20200329,1143
pt,20200330,1737
pt,20200331,588
pt,20200401,18
pt,20200402,215
pt,20200403,857
pt,20200404,1340
pt,20200405,205
pt,20200406,190
pt,20200407,273
pt,20200408,271
pt,20200409,1242
pt,20200410,2735
pt,20200411,1983
pt,20200412,697
pt,20200413,226
pt,20200414,348
pt,20200415,76
pt,20200416,59
pt,20200417,103
pt,20200418,2607
pt,20200419,1077
pt,20200420,1271
pt,20200421,197
pt,20200422,13
pt,20200423,14
pt,20200424,312
pt,20200425,194
pt,20200426,31
pt,20200429,19
pt,20200430,30
pt,20200501,195
pt,20200502,2535
pt,20200503,580
pt,20200504,962
pt,20200505,161
pt,20200506,40
pt,20200507,54
pt,20200508,687
pt,20200509,1929
pt,20200510,511
pt,20200511,109
